id,admin_country,admin_country_code,admin_name_field,admin_id_field,admin_year,admin_illegality_max,intersected_area_ha
AMAZ,Bolivia,BO,La Asunta,BO021105,202502,4.0,21.1700005531311
AMAZ,Bolivia,BO,La Asunta,BO021105,202503,1.0,1.9900000095367432
AMAZ,Bolivia,BO,La Asunta,BO021105,202503,4.0,20.889999866485596
AMAZ,Bolivia,BO,La Guardia,BO070104,202400,4.0,127.96691490311734
AMAZ,Bolivia,BO,La Guardia,BO070104,202502,4.0,98.99152153538245
AMAZ,Bolivia,BO,Llallagua,BO050203,202502,3.0,31.094078985167524
AMAZ,Bolivia,BO,Magdalena,BO080801,201900,4.0,2.130000114440918
AMAZ,Bolivia,BO,Magdalena,BO080801,202200,4.0,1.1299999952316284
AMAZ,Bolivia,BO,Mapiri,BO020607,201800,1.0,10.539999961853026
AMAZ,Bolivia,BO,Mapiri,BO020607,201800,3.0,49.060001373291016
AMAZ,Bolivia,BO,Mapiri,BO020607,201800,4.0,87.19376286815034
AMAZ,Bolivia,BO,Mapiri,BO020607,201900,1.0,13.710000038146973
AMAZ,Bolivia,BO,Mapiri,BO020607,202000,4.0,5.070000171661377
AMAZ,Bolivia,BO,Mapiri,BO020607,202100,1.0,4.880000114440918
AMAZ,Bolivia,BO,Mapiri,BO020607,202300,1.0,19.200000762939453
AMAZ,Bolivia,BO,Mapiri,BO020607,202300,3.0,48.13728707183111
AMAZ,Bolivia,BO,Mapiri,BO020607,202300,4.0,19.46999931335449
AMAZ,Bolivia,BO,Mapiri,BO020607,202400,1.0,102.27819524470414
AMAZ,Bolivia,BO,Mapiri,BO020607,202400,3.0,50.098779052271865
AMAZ,Bolivia,BO,Mapiri,BO020607,202400,4.0,3308.856091037027
AMAZ,Bolivia,BO,Mapiri,BO020607,202502,1.0,6.840000152587891
AMAZ,Bolivia,BO,Mapiri,BO020607,202502,4.0,217.14262097513384
AMAZ,Bolivia,BO,Mapiri,BO020607,202503,1.0,8.949999898672104
AMAZ,Bolivia,BO,Mapiri,BO020607,202503,4.0,114.30700304250104
AMAZ,Bolivia,BO,Nuestra Señora de La Paz,BO020101,202400,1.0,30.880000114440914
AMAZ,Bolivia,BO,Nuestra Señora de La Paz,BO020101,202400,4.0,24.660448345621568
AMAZ,Bolivia,BO,Nuestra Señora de La Paz,BO020101,202503,4.0,7.635157471485946
AMAZ,Bolivia,BO,Nueva Esperanza,BO090501,201800,1.0,0.7799999713897705
AMAZ,Bolivia,BO,Nueva Esperanza,BO090501,201800,3.0,49.8300018310547
AMAZ,Bolivia,BO,Nueva Esperanza,BO090501,202000,3.0,0.0
AMAZ,Bolivia,BO,Nueva Esperanza,BO090501,202300,4.0,4.889999866485596
AMAZ,Bolivia,BO,Nueva Esperanza,BO090501,202502,3.0,5.069999814033509
AMAZ,Bolivia,BO,Nueva Esperanza,BO090501,202503,4.0,6.5999999046325675
AMAZ,Bolivia,BO,Pelechuco,BO020702,202400,4.0,49.98321537854061
AMAZ,Bolivia,BO,Porongo,BO070103,202400,3.0,30.860000610351555
AMAZ,Bolivia,BO,Porongo,BO070103,202400,4.0,374.0883103533164
AMAZ,Bolivia,BO,Porongo,BO070103,202502,4.0,384.03585741312764
AMAZ,Bolivia,BO,Porongo,BO070103,202503,4.0,69.09873373699686
AMAZ,Bolivia,BO,Puerto Rico,BO090201,202100,4.0,0.7900000214576721
AMAZ,Bolivia,BO,Puerto Siles,BO080703,201800,3.0,1.2400000095367436
AMAZ,Bolivia,BO,Puerto Villarroel,BO031205,201800,3.0,7.440000295639038
AMAZ,Bolivia,BO,Puerto Villarroel,BO031205,202000,3.0,6.700000047683716
AMAZ,Bolivia,BO,Puerto Villarroel,BO031205,202100,3.0,4.300000190734863
AMAZ,Bolivia,BO,Puerto Villarroel,BO031205,202200,3.0,4.19000005722046
AMAZ,Bolivia,BO,Puerto Villarroel,BO031205,202400,4.0,15.29530404873552
AMAZ,Bolivia,BO,Reyes,BO080301,201900,3.0,0.9276542936027128
AMAZ,Bolivia,BO,Riberalta,BO080201,201800,3.0,3.9199999570846553
AMAZ,Bolivia,BO,San Ignacio,BO070301,202400,4.0,41.850593432260965
AMAZ,Bolivia,BO,San Ignacio,BO070301,202502,4.0,10.260000228881836
AMAZ,Bolivia,BO,San Ignacio,BO070301,202503,4.0,4.099999904632568
AMAZ,Bolivia,BO,San Ignacio,BO080501,201800,3.0,15.760000228881832
AMAZ,Bolivia,BO,San Ignacio,BO080501,201900,3.0,3.6500000953674316
AMAZ,Bolivia,BO,San Ignacio,BO080501,201900,4.0,5.539999961853027
AMAZ,Bolivia,BO,San Ignacio,BO080501,202200,4.0,10.840000152587889
AMAZ,Bolivia,BO,San Ignacio,BO080501,202400,4.0,52.72999954223633
AMAZ,Bolivia,BO,San Javier,BO071102,202400,4.0,12.0
AMAZ,Bolivia,BO,San Javier,BO071102,202502,4.0,0.8799999952316286
AMAZ,Bolivia,BO,San Javier,BO071102,202503,4.0,12.97999954223633
AMAZ,Bolivia,BO,San Javier,BO080102,201900,3.0,3.680000066757202
AMAZ,Bolivia,BO,San Joaquín,BO080701,201800,3.0,3.8999998569488534
AMAZ,Bolivia,BO,San Joaquín,BO080701,202200,3.0,0.0
AMAZ,Bolivia,BO,San José,BO070501,202502,3.0,10.84000015258789
AMAZ,Bolivia,BO,San Miguel,BO070302,202400,4.0,80.9399995803833
AMAZ,Bolivia,BO,San Miguel,BO070302,202502,4.0,9.269999980926515
AMAZ,Bolivia,BO,San Pedro,BO050501,202502,3.0,11.761494536171348
AMAZ,Bolivia,BO,San Rafael,BO070303,202400,4.0,6.059999942779541
AMAZ,Bolivia,BO,San Ramón,BO071105,202400,4.0,105.07999801635744
AMAZ,Bolivia,BO,San Ramón,BO071105,202502,4.0,37.450000077486024
