date_published,id,type,country,country_code,name,status,admin_year,intersected_area_ha,intersected_area_ha_cumulative,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,201800,516402.36,516402.36,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,201900,95284.0,611686.36,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202000,92406.93,704093.29,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202100,98991.35,803084.65,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202200,91181.43,894266.08,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202300,88926.29,983192.36,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202400,62410.83,1045603.2,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202501,17790.54,1063393.73,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202502,18890.37,1082284.1,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202503,23053.9,1105338.0,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202504,8028.03,1113366.03,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202601,4158.25,1117524.28,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,AMAZ,national_admin,Entire Amazon,,Entire Amazon,,202602,31615.77,1149140.05,-79.6125,-20.4788133408,-43.6947206152,10.0591514308
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,201800,6555.62,6555.62,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,201900,2403.65,8959.27,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202000,2012.85,10972.12,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202100,1685.08,12657.2,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202200,1517.75,14174.95,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202300,3425.83,17600.77,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202400,704.91,18305.69,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202501,99.26,18404.94,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202502,108.73,18513.68,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202503,330.52,18844.2,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202504,63.73,18907.93,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202601,107.89,19015.82,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BOL,national_admin,Bolivia,BO,Bolivia,,202602,451.19,19467.01,-69.5747,-20.4788133408,-57.747,-9.6709
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,201800,208926.97,208926.97,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,201900,47459.31,256386.28,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202000,46978.87,303365.15,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202100,50156.02,353521.17,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202200,47956.1,401477.27,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202300,39950.77,441428.04,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202400,22577.18,464005.22,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202501,1772.16,465777.38,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202502,9547.75,475325.13,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202503,8525.02,483850.15,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202504,2463.35,486313.49,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202601,1250.15,487563.65,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,BRA,national_admin,Brazil,BR,Brazil,,202602,11439.9,499003.55,-73.9897,-18.0417666687,-43.6968385711,5.2649
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,201800,39.0,39.0,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,201900,4.01,43.0,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202000,0.93,43.93,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202100,3.29,47.22,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202200,103.48,150.7,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202300,126.37,277.06,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202400,26.59,303.65,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202501,23.04,326.69,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202502,0.0,326.69,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202503,203.44,530.14,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202504,0.0,530.14,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202601,28.07,558.21,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,COL,national_admin,Colombia,CO,Colombia,,202602,105.6,663.8,-77.6662096428,-4.2284,-66.8377,6.1666555302
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,201800,759.14,759.14,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,201900,402.39,1161.54,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202000,645.46,1806.99,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202100,1311.87,3118.86,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202200,908.16,4027.02,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202300,2248.38,6275.4,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202400,3302.46,9577.86,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202501,898.4,10476.26,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202502,29.52,10505.78,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202503,1093.19,11598.96,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202504,491.46,12090.42,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202601,0.0,12090.42,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,ECU,national_admin,Ecuador,EC,Ecuador,,202602,649.88,12740.31,-79.4277878852,-5.0158,-75.1871,0.7345833336
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,201800,13407.01,13407.01,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,201900,1934.26,15341.27,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202000,1954.71,17295.98,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202100,2093.11,19389.09,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202200,1595.27,20984.35,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202300,1221.28,22205.63,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202400,641.52,22847.15,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202501,490.4,23337.55,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202502,387.72,23725.27,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202503,633.33,24358.6,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202504,70.78,24429.38,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202601,58.35,24487.73,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUF,national_admin,FrenchGuiana,GF,FrenchGuiana,,202602,428.72,24916.45,-54.5418,2.1287,-51.6080607269,5.751
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,201800,94585.04,94585.04,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,201900,12619.0,107204.04,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202000,13126.4,120330.45,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202100,13587.56,133918.01,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202200,11050.35,144968.36,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202300,12587.06,157555.42,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202400,9701.58,167257.0,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202501,3623.06,170880.06,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202502,1016.57,171896.63,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202503,4692.17,176588.8,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202504,1504.31,178093.11,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202601,1302.56,179395.67,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,GUY,national_admin,Guyana,GY,Guyana,,202602,6392.34,185788.02,-61.3869,1.1768,-56.4803,8.5308
2026-08-29,PER,national_admin,Peru,PE,Peru,,201800,77890.28,77890.28,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,201900,14028.5,91918.78,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202000,13573.65,105492.43,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202100,14367.62,119860.05,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202200,11298.78,131158.84,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202300,12842.12,144000.96,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202400,14510.98,158511.94,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202501,2475.42,160987.36,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202502,4275.6,165262.96,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202503,3816.45,169079.41,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202504,2686.48,171765.88,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202601,307.76,172073.64,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,PER,national_admin,Peru,PE,Peru,,202602,7812.2,179885.84,-79.6125,-15.5214006212,-68.6522,-0.039
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,201800,58576.21,58576.21,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,201900,8771.36,67347.57,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202000,8108.87,75456.45,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202100,9527.02,84983.47,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202200,9769.53,94753.0,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202300,9000.0,103753.0,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202400,5962.36,109715.35,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202501,6695.97,116411.32,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202502,1304.89,117716.21,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202503,2427.51,120143.71,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202504,270.2,120413.91,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202601,344.39,120758.29,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,SUR,national_admin,Suriname,SR,Suriname,,202602,2512.45,123270.74,-58.0866,1.8311,-53.9775,6.0001502046
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,201800,55663.09,55663.09,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,201900,7661.51,63324.6,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202000,6005.19,69329.8,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202100,6259.79,75589.59,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202200,6982.01,82571.6,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202300,7524.49,90096.09,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202400,4983.25,95079.35,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202501,1712.83,96792.17,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202502,2219.59,99011.77,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202503,1332.27,100344.03,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202504,477.74,100821.78,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202601,759.08,101580.85,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,VEN,national_admin,Venezuela,VE,Venezuela,,202602,1823.49,103404.34,-67.8589,0.6488,-59.8072,10.0591300249
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,201800,79.82,79.82,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,201900,60.85,140.67,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202000,4.48,145.15,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202100,101.08,246.22,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202200,49.93,296.16,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202300,8.6,304.76,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202400,31.44,336.2,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202501,0.0,336.2,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202502,43.42,379.62,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202503,33.88,413.51,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202504,0.0,413.51,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202601,75.18,488.68,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO08,subnational_admin,Bolivia,BO,Beni,,202602,343.37,832.06,-67.562060631,-16.491651133,-61.515744427,-10.381217905
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,201800,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,201900,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202000,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202100,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202200,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202300,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202400,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202501,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202502,0.0,0.0,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202503,8.18,8.18,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202504,0.0,8.18,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202601,0.0,8.18,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO03,subnational_admin,Bolivia,BO,Cochabamba,,202602,0.0,8.18,-67.005741904,-18.681740649,-64.234105825,-15.779917436
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,201800,5691.31,5691.31,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,201900,1972.46,7663.77,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202000,1897.49,9561.26,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202100,1520.23,11081.49,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202200,1342.07,12423.56,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202300,3212.71,15636.27,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202400,624.31,16260.58,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202501,0.0,16260.58,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202502,55.28,16315.86,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202503,263.26,16579.12,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202504,63.73,16642.86,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202601,0.0,16642.86,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO02,subnational_admin,Bolivia,BO,La Paz,,202602,0.0,16642.86,-69.64493137,-18.043750858,-66.732113432,-11.839695909
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,201800,147.86,147.86,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,201900,151.04,298.9,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202000,3.95,302.85,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202100,2.76,305.61,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202200,64.35,369.96,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202300,24.3,394.26,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202400,11.23,405.49,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202501,0.0,405.49,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202502,2.83,408.33,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202503,25.2,433.53,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202504,0.0,433.53,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202601,0.0,433.53,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO09,subnational_admin,Bolivia,BO,Pando,,202602,67.62,501.15,-69.574747639,-12.498439765,-65.286810284,-9.669633002
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,201800,636.62,636.62,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,201900,219.3,855.92,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202000,106.93,962.86,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202100,61.02,1023.88,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202200,61.39,1085.27,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202300,180.22,1265.49,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202400,37.92,1303.41,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202501,99.26,1402.67,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202502,7.19,1409.86,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202503,0.0,1409.86,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202504,0.0,1409.86,-64.842662361,-20.4651573,-57.454433528,-13.477752588
2026-08-29,BO_BO07,subnational_admin,Bolivia,BO,Santa Cruz,,202601,32.72,1442.58,-64.842662361,-20.4651573,-57.454433528,-13.477752588
